,base,equity,message,realised_pnl,total_commission,unrealised_pnl
2018-05-24,1000000.0,3016910.1856564498,MTM,2612980.13546979,44.0,-596025.9498133402
2018-05-25,1000000.0,3061016.654144508,MTM,2612980.13546979,44.0,-551919.4813252825
2018-05-29,1000000.0,3276886.632898807,MTM,2612980.13546979,44.0,-336049.50257098296
2018-05-30,1000000.0,3042633.5147414566,MTM,2612980.13546979,44.0,-570302.6207283334
2018-05-31,1000000.0,3171179.4960267204,MTM,2171225.4960267204,46.0,0.0
2018-06-01,1000000.0,3399983.935355031,MTM,2171225.4960267204,46.0,228804.4393283103
2018-06-04,1000000.0,3495481.2136697075,MTM,2171225.4960267204,46.0,324301.71764298703
2018-06-05,1000000.0,3510526.3772070426,MTM,2171225.4960267204,46.0,339346.8811803224
2018-06-06,1000000.0,3694115.4044460035,MTM,2171225.4960267204,46.0,522935.90841928305
2018-06-07,1000000.0,3678680.0741101075,MTM,2171225.4960267204,46.0,507500.5780833872
2018-06-08,1000000.0,3746190.1170851747,MTM,2171225.4960267204,46.0,575010.6210584544
2018-06-11,1000000.0,3769343.1086911764,MTM,2171225.4960267204,46.0,598163.6126644558
2018-06-12,1000000.0,3807152.9991858248,MTM,2171225.4960267204,46.0,635973.5031591044
2018-06-13,1000000.0,3719683.611871087,MTM,2171225.4960267204,46.0,548504.1158443667
2018-06-14,1000000.0,3773162.9218668016,MTM,2171225.4960267204,46.0,601983.4258400812
2018-06-15,1000000.0,3751100.4935877617,MTM,2171225.4960267204,46.0,579920.9975610413
2018-06-18,1000000.0,3705028.6151323123,MTM,2171225.4960267204,46.0,533849.1191055919
2018-06-19,1000000.0,3618029.3316848585,MTM,2171225.4960267204,46.0,446849.83565813815
2018-06-20,1000000.0,3654902.8187446836,MTM,2171225.4960267204,46.0,483723.32271796354
2018-06-21,1000000.0,3518009.9415162867,MTM,2171225.4960267204,46.0,346830.44548956625
2018-06-22,1000000.0,3557922.915950308,MTM,2171225.4960267204,46.0,386743.4199235878
2018-06-25,1000000.0,3263169.085249786,MTM,2171225.4960267204,46.0,91989.5892230653
2018-06-26,1000000.0,3309865.2352603488,MTM,2171225.4960267204,46.0,138685.7392336286
2018-06-27,1000000.0,3127210.701510644,MTM,2171225.4960267204,46.0,-43968.79451607644
2018-06-28,1000000.0,3257244.2859849147,MTM,2171225.4960267204,46.0,86064.78995819452
2018-06-29,1000000.0,3273303.872284541,MTM,2171225.4960267204,46.0,102124.37625782083
2018-07-02,1000000.0,3338318.7623718027,MTM,2171225.4960267204,46.0,167139.26634508214
2018-07-03,1000000.0,3233154.8987397854,MTM,2171225.4960267204,46.0,61975.40271306511
2018-07-05,1000000.0,3415497.2928140825,MTM,2171225.4960267204,46.0,244317.79678736202
2018-07-06,1000000.0,3596435.097327535,MTM,2171225.4960267204,46.0,425255.6013008146
2018-07-09,1000000.0,3786259.161356902,MTM,2171225.4960267204,46.0,615079.6653301818
2018-07-10,1000000.0,3861644.8375896458,MTM,2171225.4960267204,46.0,690465.3415629256
2018-07-11,1000000.0,3707133.609017253,MTM,2171225.4960267204,46.0,535954.1129905324
2018-07-12,1000000.0,3896335.303641375,MTM,2171225.4960267204,46.0,725155.8076146545
2018-07-13,1000000.0,3919878.462045937,MTM,2171225.4960267204,46.0,748698.9660192165
2018-07-16,1000000.0,3897425.8669683365,MTM,2171225.4960267204,46.0,726246.370941616
2018-07-17,1000000.0,3984114.9206859497,MTM,2171225.4960267204,46.0,812935.4246592292
2018-07-18,1000000.0,4031435.32666024,MTM,2171225.4960267204,46.0,860255.8306335195
2018-07-19,1000000.0,3944668.238023772,MTM,2171225.4960267204,46.0,773488.7419970516
2018-07-20,1000000.0,3923932.3721824205,MTM,2171225.4960267204,46.0,752752.8761557001
2018-07-23,1000000.0,3964079.4435773036,MTM,2171225.4960267204,46.0,792899.9475505834
2018-07-24,1000000.0,4068697.078368753,MTM,2171225.4960267204,46.0,897517.5823420329
2018-07-25,1000000.0,4268813.893624749,MTM,2171225.4960267204,46.0,1097634.397598028
2018-07-26,1000000.0,4201536.045460667,MTM,2171225.4960267204,46.0,1030356.5494339467
2018-07-27,1000000.0,4056381.172475774,MTM,2171225.4960267204,46.0,885201.6764490533
2018-07-30,1000000.0,3929935.2141618375,MTM,2171225.4960267204,46.0,758755.7181351173
2018-07-31,1000000.0,4036657.8350425325,MTM,2171225.4960267204,46.0,865478.3390158121
2018-08-01,1000000.0,4013816.9753162405,MTM,2171225.4960267204,46.0,842637.4792895201
2018-08-02,1000000.0,4121864.26428045,MTM,2171225.4960267204,46.0,950684.7682537298
2018-08-03,1000000.0,4224222.7452948205,MTM,2171225.4960267204,46.0,1053043.2492681006
2018-08-06,1000000.0,4302567.964037349,MTM,2171225.4960267204,46.0,1131388.4680106288
2018-08-07,1000000.0,4365323.700347535,MTM,2171225.4960267204,46.0,1194144.204320815
2018-08-08,1000000.0,4359476.92820582,MTM,2171225.4960267204,46.0,1188297.4321791
2018-08-09,1000000.0,4327359.649960749,MTM,2171225.4960267204,46.0,1156180.1539340282
2018-08-10,1000000.0,4169106.635335886,MTM,2171225.4960267204,46.0,997927.1393091654
2018-08-13,1000000.0,4080624.7274087365,MTM,2171225.4960267204,46.0,909445.2313820162
2018-08-14,1000000.0,4221181.355770752,MTM,2171225.4960267204,46.0,1050001.859744032
2018-08-15,1000000.0,4052873.491179861,MTM,2171225.4960267204,46.0,881693.9951531407
2018-08-16,1000000.0,4226872.058074765,MTM,2171225.4960267204,46.0,1055692.5620480445
2018-08-17,1000000.0,4300462.977948101,MTM,2171225.4960267204,46.0,1129283.4819213802
2018-08-20,1000000.0,4354410.489661226,MTM,2171225.4960267204,46.0,1183230.9936345061
2018-08-21,1000000.0,4400482.368116676,MTM,2171225.4960267204,46.0,1229302.8720899555
2018-08-22,1000000.0,4391596.108600762,MTM,2171225.4960267204,46.0,1220416.612574041
2018-08-23,1000000.0,4353864.253024964,MTM,2171225.4960267204,46.0,1182684.7569982435
2018-08-24,1000000.0,4491925.728499174,MTM,2171225.4960267204,46.0,1320746.2324724533
2018-08-27,1000000.0,4663821.211454704,MTM,2171225.4960267204,46.0,1492641.7154279843
2018-08-28,1000000.0,4669902.088352973,MTM,2171225.4960267204,46.0,1498722.5923262525
2018-08-29,1000000.0,4798687.137512708,MTM,2171225.4960267204,46.0,1627507.6414859875
2018-08-30,1000000.0,4698043.483584713,MTM,2171225.4960267204,46.0,1526863.9875579933
2018-08-31,1000000.0,4701084.873108786,MTM,2171225.4960267204,46.0,1529905.3770820654
2018-09-04,1000000.0,4663665.149412697,MTM,2171225.4960267204,46.0,1492485.6533859773
2018-09-05,1000000.0,4600365.086411813,MTM,2171225.4960267204,46.0,1429185.5903850924
2018-09-06,1000000.0,4518120.109629244,MTM,2171225.4960267204,46.0,1346940.6136025235
2018-09-07,1000000.0,4468460.612809159,MTM,2171225.4960267204,46.0,1297281.1167824378
2018-09-10,1000000.0,4510946.775049837,MTM,2171225.4960267204,46.0,1339767.2790231165
2018-09-11,1000000.0,4594828.543999938,MTM,2171225.4960267204,46.0,1423649.0479732181
2018-09-12,1000000.0,4602858.33714975,MTM,2171225.4960267204,46.0,1431678.8411230294
2018-09-13,1000000.0,4721820.738950137,MTM,2171225.4960267204,46.0,1550641.242923417
2018-09-14,1000000.0,4728057.670094717,MTM,2171225.4960267204,46.0,1556878.174067997
2018-09-17,1000000.0,4601923.843660491,MTM,2171225.4960267204,46.0,1430744.3476337702
2018-09-18,1000000.0,4722835.169508116,MTM,2171225.4960267204,46.0,1551655.673481396
2018-09-19,1000000.0,4751210.661700718,MTM,2171225.4960267204,46.0,1580031.1656739984
2018-09-20,1000000.0,4928952.916797964,MTM,2171225.4960267204,46.0,1757773.4207712442
2018-09-21,1000000.0,4920532.956849593,MTM,2171225.4960267204,46.0,1749353.4608228724
2018-09-24,1000000.0,4840238.806264134,MTM,2171225.4960267204,46.0,1669059.310237414
2018-09-25,1000000.0,4810536.75163384,MTM,2171225.4960267204,46.0,1639357.2556071195
2018-09-26,1000000.0,4735775.339160515,MTM,2171225.4960267204,46.0,1564595.8431337944
2018-09-27,1000000.0,4798375.005632998,MTM,2171225.4960267204,46.0,1627195.509606278
2018-09-28,1000000.0,4798218.935795296,MTM,2171225.4960267204,46.0,1627039.4397685758
2018-10-01,1000000.0,4880932.114295277,MTM,2171225.4960267204,46.0,1709752.6182685564
2018-10-02,1000000.0,4871887.890587486,MTM,2171225.4960267204,46.0,1700708.394560766
2018-10-03,1000000.0,4888103.546724811,MTM,2171225.4960267204,46.0,1716924.050698091
2018-10-04,1000000.0,4701787.16399136,MTM,2171225.4960267204,46.0,1530607.6679646398
2018-10-05,1000000.0,4576743.8930884,MTM,2171225.4960267204,46.0,1405564.3970616795
2018-10-08,1000000.0,4567855.739218311,MTM,2171225.4960267204,46.0,1396676.2431915912
2018-10-09,1000000.0,4535972.557934098,MTM,2171225.4960267204,46.0,1364793.0619073773
2018-10-10,1000000.0,3798030.740559183,MTM,2171225.4960267204,46.0,626851.2445324628
2018-10-11,1000000.0,3351260.8341740733,MTM,2171225.4960267204,46.0,180081.33814735283
2018-10-12,1000000.0,3653420.1942649847,MTM,2171225.4960267204,46.0,482240.69823826454
2018-10-15,1000000.0,3526039.734666098,MTM,2171225.4960267204,46.0,354860.2386393776
2018-10-16,1000000.0,3986998.338222447,MTM,2171225.4960267204,46.0,815818.8421957267
2018-10-17,1000000.0,3981463.6979604415,MTM,2171225.4960267204,46.0,810284.2019337211
2018-10-18,1000000.0,3666284.2311484045,MTM,2171225.4960267204,46.0,495104.73512168403
2018-10-19,1000000.0,3658488.5349594513,MTM,2171225.4960267204,46.0,487309.03893273085
2018-10-22,1000000.0,3565718.6121392613,MTM,2171225.4960267204,46.0,394539.116112541
2018-10-23,1000000.0,3447302.439179445,MTM,2171225.4960267204,46.0,276122.94315272465
2018-10-24,1000000.0,2787863.7224801937,MTM,1787911.722480194,48.0,-0.0
2018-10-25,1000000.0,2429896.7311917343,MTM,1787911.722480194,48.0,-357966.9912884595
2018-10-26,1000000.0,2769123.4987319373,MTM,1787911.722480194,48.0,-18740.22374825673
2018-10-29,1000000.0,2895319.71854,MTM,1787911.722480194,48.0,107455.99605980597
2018-10-30,1000000.0,2595892.971012595,MTM,1787911.722480194,48.0,-191970.75146759913
2018-10-31,1000000.0,2385250.890193155,MTM,1787911.722480194,48.0,-402612.8322870388
2018-11-01,1000000.0,2178081.9668565006,MTM,1787911.722480194,48.0,-609781.7556236932
2018-11-02,1000000.0,2303338.347268474,MTM,1787911.722480194,48.0,-484525.3752117203
2018-11-05,1000000.0,2192988.6418381087,MTM,1787911.722480194,48.0,-594875.0806420854
2018-11-06,1000000.0,2068963.5904736307,MTM,1787911.722480194,48.0,-718900.1320065632
2018-11-07,1000000.0,1646089.4668626396,MTM,1787911.722480194,48.0,-1141774.2556175543
2018-11-08,1000000.0,1697174.614773648,MTM,1787911.722480194,48.0,-1090689.1077065459
2018-11-09,1000000.0,1884009.8211993526,MTM,1787911.722480194,48.0,-903853.9012808413
2018-11-12,1000000.0,2280473.0778661207,MTM,1787911.722480194,48.0,-507390.6446140734
2018-11-13,1000000.0,2309706.986953149,MTM,1787911.722480194,48.0,-478156.7355270449
2018-11-14,1000000.0,2458768.48339961,MTM,1787911.722480194,48.0,-329095.23908058373
2018-11-15,1000000.0,2251673.7584812846,MTM,1787911.722480194,48.0,-536189.9639989096
2018-11-16,1000000.0,2207750.458409679,MTM,1787911.722480194,48.0,-580113.2640705146
2018-11-19,1000000.0,2537280.294428501,MTM,1787911.722480194,48.0,-250583.4280516932
2018-11-20,1000000.0,2890689.423192003,MTM,1787911.722480194,48.0,102825.70071180887
2018-11-21,1000000.0,2832511.3290740587,MTM,1787911.722480194,48.0,44647.60659386496
2018-11-23,1000000.0,2958200.533592935,MTM,1787911.722480194,48.0,170336.81111274118
2018-11-26,1000000.0,2662319.383607397,MTM,1787911.722480194,48.0,-125544.33887279697
2018-11-27,1000000.0,2599221.270085343,MTM,1787911.722480194,48.0,-188642.45239485105
2018-11-28,1000000.0,2153335.253066679,MTM,1787911.722480194,48.0,-634528.4694135148
2018-11-29,1000000.0,2196679.0977900126,MTM,1787911.722480194,48.0,-591184.6246901813
2018-11-30,1000000.0,2034809.661982492,MTM,1787911.722480194,48.0,-753054.0604977019
2018-12-03,1000000.0,1816279.6539700578,MTM,1787911.722480194,48.0,-971584.0685101361
2018-12-04,1000000.0,2469767.4111962374,MTM,1787911.722480194,48.0,-318096.31128395663
2018-12-06,1000000.0,2499508.3428084976,MTM,1787911.722480194,48.0,-288355.3796716962
2018-12-07,1000000.0,2954437.652054037,MTM,1787911.722480194,48.0,166573.92957384294
2018-12-10,1000000.0,2920863.171675124,MTM,1787911.722480194,48.0,132999.4491949304
2018-12-11,1000000.0,2927664.635466706,MTM,1787911.722480194,48.0,139800.91298651238
2018-12-12,1000000.0,2824261.252237957,MTM,1787911.722480194,48.0,36397.529757763135
2018-12-13,1000000.0,2828096.566599895,MTM,1787911.722480194,48.0,40232.844119700996
2018-12-14,1000000.0,3194168.7835504683,MTM,1787911.722480194,48.0,406305.061070274
2018-12-17,1000000.0,3584987.7142908657,MTM,1787911.722480194,48.0,797123.9918106719
2018-12-18,1000000.0,3583395.993959507,MTM,1787911.722480194,48.0,795532.271479313
2018-12-19,1000000.0,3867048.652696212,MTM,1787911.722480194,48.0,1079184.9302160179
2018-12-20,1000000.0,4153162.203932615,MTM,1787911.722480194,48.0,1365298.4814524208
2018-12-21,1000000.0,4520751.942796218,MTM,1787911.722480194,48.0,1732888.220316024
2018-12-24,1000000.0,4994857.831087495,MTM,1787911.722480194,48.0,2206994.108607301
2018-12-26,1000000.0,4151135.9011351094,MTM,1787911.722480194,48.0,1363272.1786549152
2018-12-27,1000000.0,3998237.3247314245,MTM,1787911.722480194,48.0,1210373.6022512305
2018-12-28,1000000.0,4020597.3444398763,MTM,1787911.722480194,48.0,1232733.6219596828
2018-12-31,1000000.0,3867843.6264462257,MTM,1787911.722480194,48.0,1079979.9039660317
2019-01-02,1000000.0,3844833.498633839,MTM,1787911.722480194,48.0,1056969.776153645
2019-01-03,1000000.0,4294482.397191401,MTM,1787911.722480194,48.0,1506618.674711207
2019-01-04,1000000.0,3686292.3618990695,MTM,1787911.722480194,48.0,898428.6394188758
2019-01-07,1000000.0,3557852.5408243826,MTM,1787911.722480194,48.0,769988.8183441886
2019-01-08,1000000.0,3378977.6871786667,MTM,1787911.722480194,48.0,591113.9646984729
2019-01-09,1000000.0,3302637.044593361,MTM,1787911.722480194,48.0,514773.3221131672
2019-01-10,1000000.0,3218120.5163542335,MTM,1787911.722480194,48.0,430256.7938740396
2019-01-11,1000000.0,3220869.3673147587,MTM,1787911.722480194,48.0,433005.6448345649
2019-01-14,1000000.0,3319640.6968362704,MTM,1787911.722480194,48.0,531776.9743560767
2019-01-15,1000000.0,3119274.995650442,MTM,1787911.722480194,48.0,331411.27317024785
2019-01-16,1000000.0,3077305.572789348,MTM,1787911.722480194,48.0,289441.85030915425
2019-01-17,1000000.0,2933598.6854491895,MTM,1787911.722480194,48.0,145734.96296899553
2019-01-18,1000000.0,2682146.0779931117,MTM,1787911.722480194,48.0,-105717.64448708223
2019-01-22,1000000.0,2955741.4139245683,MTM,1787911.722480194,48.0,167877.6914443744
2019-01-23,1000000.0,2913771.9910634747,MTM,1787911.722480194,48.0,125908.26858328078
2019-01-24,1000000.0,2887504.224170045,MTM,1787911.722480194,48.0,99640.50168985101
2019-01-25,1000000.0,2725200.1986603322,MTM,1787911.722480194,48.0,-62663.52381986177
2019-01-28,1000000.0,2876505.2891373727,MTM,1787911.722480194,48.0,88641.56665717848
2019-01-29,1000000.0,2904364.776362161,MTM,1787911.722480194,48.0,116501.05388196705
2019-01-30,1000000.0,2607324.7229161253,MTM,1787911.722480194,48.0,-180538.99956406874
2019-01-31,1000000.0,2440533.502109209,MTM,1787911.722480194,48.0,-347330.2203709851
2019-02-01,1000000.0,2422950.4089901187,MTM,1787911.722480194,48.0,-364913.31349007535
2019-02-04,1000000.0,2290240.683851298,MTM,1787911.722480194,48.0,-497623.038628896
2019-02-05,1000000.0,2197403.411548318,MTM,1787911.722480194,48.0,-590460.310931876
2019-02-06,1000000.0,2241469.804434671,MTM,1787911.722480194,48.0,-546393.9180455229
2019-02-07,1000000.0,2426423.566472904,MTM,1787911.722480194,48.0,-361440.1560072901
2019-02-08,1000000.0,2413182.803004941,MTM,1787911.722480194,48.0,-374680.91947525274
2019-02-11,1000000.0,2399288.3930064207,MTM,1787911.722480194,48.0,-388575.32947377337
2019-02-12,1000000.0,2146533.7965111425,MTM,1787911.722480194,48.0,-641329.9259690514
2019-02-13,1000000.0,2086472.2580057266,MTM,1086522.2580057266,50.0,0.0
2019-02-14,1000000.0,2026911.652219437,MTM,1086522.2580057266,50.0,-59560.60578628948
2019-02-15,1000000.0,2270619.92362802,MTM,1086522.2580057266,50.0,184147.6656222932
2019-02-19,1000000.0,2304560.3641288523,MTM,1086522.2580057266,50.0,218088.10612312565
2019-02-20,1000000.0,2344865.008455012,MTM,1086522.2580057266,50.0,258392.75044928514
2019-02-21,1000000.0,2264743.738180992,MTM,1086522.2580057266,50.0,178271.48017526543
2019-02-22,1000000.0,2409891.462504726,MTM,1086522.2580057266,50.0,323419.20449899934
2019-02-25,1000000.0,2437959.699117508,MTM,1086522.2580057266,50.0,351487.44111178146
2019-02-26,1000000.0,2419926.7860902287,MTM,1086522.2580057266,50.0,333454.528084502
2019-02-27,1000000.0,2407525.053931074,MTM,1086522.2580057266,50.0,321052.7959253479
2019-02-28,1000000.0,2343151.9508643714,MTM,1086522.2580057266,50.0,256679.6928586448
2019-03-01,1000000.0,2499803.05178535,MTM,1086522.2580057266,50.0,413330.79377962305
2019-03-04,1000000.0,2411034.8308044546,MTM,1086522.2580057266,50.0,324562.57279872795
2019-03-05,1000000.0,2385251.32369378,MTM,1086522.2580057266,50.0,298779.0656880534
2019-03-06,1000000.0,2236759.155101378,MTM,1086522.2580057266,50.0,150286.89709565125
2019-03-07,1000000.0,2053019.8440421284,MTM,1086522.2580057266,50.0,-33452.4139635981
2019-03-08,1000000.0,2005209.6102114688,MTM,1086522.2580057266,50.0,-81262.64779425773
2019-03-11,1000000.0,2333443.3027703725,MTM,1086522.2580057266,50.0,246971.04476464583
2019-03-12,1000000.0,2400509.489902231,MTM,1086522.2580057266,50.0,314037.23189650406
2019-03-13,1000000.0,2558791.9775012406,MTM,1086522.2580057266,50.0,472319.71949551394
2019-03-14,1000000.0,2538884.65583759,MTM,1086522.2580057266,50.0,452412.39783186343
2019-03-15,1000000.0,2653109.708437656,MTM,1086522.2580057266,50.0,566637.4504319294
2019-03-18,1000000.0,2738451.822396202,MTM,1086522.2580057266,50.0,651979.5643904752
2019-03-19,1000000.0,2735434.0536190337,MTM,1086522.2580057266,50.0,648961.7956133069
2019-03-20,1000000.0,2667387.8400126644,MTM,1086522.2580057266,50.0,580915.5820069377
2019-03-21,1000000.0,2917458.3244670834,MTM,1086522.2580057266,50.0,830986.0664613568
2019-03-22,1000000.0,2475489.5966248387,MTM,1086522.2580057266,50.0,389017.33861911215
2019-03-25,1000000.0,2456317.2968568043,MTM,1086522.2580057266,50.0,369845.0388510778
2019-03-26,1000000.0,2620310.645457065,MTM,1086522.2580057266,50.0,533838.3874513387
2019-03-27,1000000.0,2513511.4940694496,MTM,1086522.2580057266,50.0,427039.2360637233
2019-03-28,1000000.0,2595670.506646119,MTM,1086522.2580057266,50.0,509198.24864039273
2019-03-29,1000000.0,2750363.5453975624,MTM,1086522.2580057266,50.0,663891.2873918357
2019-04-01,1000000.0,3017895.254649935,MTM,1086522.2580057266,50.0,931422.9966442081
2019-04-02,1000000.0,3018303.6010540472,MTM,1086522.2580057266,50.0,931831.3430483205
2019-04-03,1000000.0,3068561.906212032,MTM,1086522.2580057266,50.0,982089.6482063053
2019-04-04,1000000.0,3117433.8374298112,MTM,1086522.2580057266,50.0,1030961.5794240847
2019-04-05,1000000.0,3226356.3754327386,MTM,1086522.2580057266,50.0,1139884.1174270122
2019-04-08,1000000.0,3251078.1851562937,MTM,1086522.2580057266,50.0,1164605.9271505668
2019-04-09,1000000.0,3107725.1811768813,MTM,1086522.2580057266,50.0,1021252.9231711545
2019-04-10,1000000.0,3189396.1753752516,MTM,1086522.2580057266,50.0,1102923.9173695247
2019-04-11,1000000.0,3190294.5309371534,MTM,1086522.2580057266,50.0,1103822.272931427
2019-04-12,1000000.0,3346047.2762962296,MTM,1086522.2580057266,50.0,1259575.018290503
2019-04-15,1000000.0,3331117.784517701,MTM,1086522.2580057266,50.0,1244645.5265119742
2019-04-16,1000000.0,3343192.8493442787,MTM,1086522.2580057266,50.0,1256720.591338552
2019-04-17,1000000.0,3289261.4254877004,MTM,1086522.2580057266,50.0,1202789.1674819735
2019-04-18,1000000.0,3326629.9719493003,MTM,1086522.2580057266,50.0,1240157.7139435736
2019-04-22,1000000.0,3350616.759777239,MTM,1086522.2580057266,50.0,1264144.5017715122
2019-04-23,1000000.0,3560382.591746571,MTM,1086522.2580057266,50.0,1473910.3337408442
